HexData,SrcIP,DstIP,SrcPort,DstPort,TEID,Label
45000024f4034000401100000a0a32450a0a2cef086808680010000030ff001400091f4800000000,10.10.50.69,10.10.44.239,2152,2152,597832,1
450000240dd34000401100000a0abcaf0a0a760b086808680010000030ff001400032a1e00000000,10.10.188.175,10.10.118.11,2152,2152,207390,1
45000024187d4000401100000a0a7ca40a0aea9e086808680010000030ff00140005c97e00000000,10.10.124.164,10.10.234.158,2152,2152,379262,1
450000247a764000401100000a0a54820a0a9546086808680010000030ff0014000e120a00000000,10.10.84.130,10.10.149.70,2152,2152,922122,1
450000246f8c4000401100000a0a0eda0a0a334e086808680010000030ff0014000bcbb300000000,10.10.14.218,10.10.51.78,2152,2152,773043,1
4500002447314000401100000a0aadb60a0afea3086808680010000030ff00140000f29b00000000,10.10.173.182,10.10.254.163,2152,2152,62107,1
4500002468094000401100000a0a89ed0a0a093c086808680010000030ff0014000343d300000000,10.10.137.237,10.10.9.60,2152,2152,213971,1
450000247b094000401100000a0a4cdb0a0a7317086808680010000030ff0014000a853f00000000,10.10.76.219,10.10.115.23,2152,2152,689471,1
4500002428044000401100000a0ad3250a0a4e82086808680010000030ff0014000b777500000000,10.10.211.37,10.10.78.130,2152,2152,751477,1
45000024e3074000401100000a0a8f090a0ab34e086808680010000030ff0014000fc6f700000000,10.10.143.9,10.10.179.78,2152,2152,1033975,1
45000024adbf4000401100000a0aeeb40a0af1e6086808680010000030ff001400011d6b00000000,10.10.238.180,10.10.241.230,2152,2152,73067,1
4500002427014000401100000a0aab820a0a9248086808680010000030ff00140003874700000000,10.10.171.130,10.10.146.72,2152,2152,231239,1
45000024fa474000401100000a0a2c090a0af0ad086808680010000030ff00140009da4a00000000,10.10.44.9,10.10.240.173,2152,2152,645706,1
45000024afda4000401100000a0ae1fb0a0a5fc0086808680010000030ff00140002538d00000000,10.10.225.251,10.10.95.192,2152,2152,152461,1
450000240c9e4000401100000a0aa91b0a0a4e34086808680010000030ff0014000463ab00000000,10.10.169.27,10.10.78.52,2152,2152,287659,1
45000024bf354000401100000a0a2d4f0a0a2067086808680010000030ff0014000584b800000000,10.10.45.79,10.10.32.103,2152,2152,361656,1
450000240b954000401100000a0a638f0a0a8577086808680010000030ff00140005ca7b00000000,10.10.99.143,10.10.133.119,2152,2152,379515,1
4500002426664000401100000a0ae9040a0a5f07086808680010000030ff0014000807f800000000,10.10.233.4,10.10.95.7,2152,2152,526328,1
45000024ce264000401100000a0ab05b0a0afd8e086808680010000030ff001400043f0500000000,10.10.176.91,10.10.253.142,2152,2152,278277,1
45000024411e4000401100000a0a33660a0a401e086808680010000030ff00140007269d00000000,10.10.51.102,10.10.64.30,2152,2152,468637,1
4500002419624000401100000a0ad52f0a0acaf3086808680010000030ff00140003c81100000000,10.10.213.47,10.10.202.243,2152,2152,247825,1
45000024bfbf4000401100000a0aa8230a0a552c086808680010000030ff001400002c1100000000,10.10.168.35,10.10.85.44,2152,2152,11281,1
4500002420094000401100000a0a4ebe0a0a1b02086808680010000030ff0014000cb9e400000000,10.10.78.190,10.10.27.2,2152,2152,834020,1
450000245ae04000401100000a0aee3c0a0a83e8086808680010000030ff0014000395d600000000,10.10.238.60,10.10.131.232,2152,2152,234966,1
450000243d134000401100000a0aa7a90a0aab71086808680010000030ff0014000dad8900000000,10.10.167.169,10.10.171.113,2152,2152,896393,1
45000024055d4000401100000a0a5a2e0a0aa183086808680010000030ff0014000b8d7200000000,10.10.90.46,10.10.161.131,2152,2152,757106,1
4500002414794000401100000a0a4c390a0ad284086808680010000030ff00140004ab1400000000,10.10.76.57,10.10.210.132,2152,2152,305940,1
450000244a054000401100000a0ac12b0a0ab1ff086808680010000030ff00140001649800000000,10.10.193.43,10.10.177.255,2152,2152,91288,1
45000024c2374000401100000a0a31310a0a1c3e086808680010000030ff001400005d7800000000,10.10.49.49,10.10.28.62,2152,2152,23928,1
4500002486244000401100000a0a197d0a0aac6f086808680010000030ff0014000c4bb800000000,10.10.25.125,10.10.172.111,2152,2152,805816,1
450000241ba24000401100000a0a4f390a0a0ca0086808680010000030ff00140004682200000000,10.10.79.57,10.10.12.160,2152,2152,288802,1
45000024cb5c4000401100000a0a70340a0a4fc6086808680010000030ff001400043bf700000000,10.10.112.52,10.10.79.198,2152,2152,277495,1
4500002406664000401100000a0a086a0a0a925b086808680010000030ff001400041f1d00000000,10.10.8.106,10.10.146.91,2152,2152,270109,1
4500002442204000401100000a0a5bc20a0a7eaa086808680010000030ff0014000a6b8a00000000,10.10.91.194,10.10.126.170,2152,2152,682890,1
4500002446bb4000401100000a0a79840a0af060086808680010000030ff001400028f6900000000,10.10.121.132,10.10.240.96,2152,2152,167785,1
45000024a0ce4000401100000a0a25710a0a133f086808680010000030ff0014000933fe00000000,10.10.37.113,10.10.19.63,2152,2152,603134,1
45000024717c4000401100000a0a4a070a0a0bfa086808680010000030ff00140005430200000000,10.10.74.7,10.10.11.250,2152,2152,344834,1
4500002470cd4000401100000a0ad1470a0afd7b086808680010000030ff0014000f719200000000,10.10.209.71,10.10.253.123,2152,2152,1012114,1
4500002431f24000401100000a0a89ae0a0a5f55086808680010000030ff00140007b82f00000000,10.10.137.174,10.10.95.85,2152,2152,505903,1
450000249f2f4000401100000a0a312d0a0a2515086808680010000030ff001400096e2d00000000,10.10.49.45,10.10.37.21,2152,2152,618029,1
45000024aca94000401100000a0a8ace0a0a4db5086808680010000030ff0014000609a900000000,10.10.138.206,10.10.77.181,2152,2152,395689,1
45000024f9ce4000401100000a0a238d0a0a5cca086808680010000030ff00140001ce9200000000,10.10.35.141,10.10.92.202,2152,2152,118418,1
450000247f614000401100000a0a116f0a0a6ece086808680010000030ff00140000b62600000000,10.10.17.111,10.10.110.206,2152,2152,46630,1
450000240e2d4000401100000a0a67500a0a548a086808680010000030ff001400057a8000000000,10.10.103.80,10.10.84.138,2152,2152,359040,1
4500002444a64000401100000a0a7c670a0a6d01086808680010000030ff001400020ef500000000,10.10.124.103,10.10.109.1,2152,2152,134901,1
45000024f0ec4000401100000a0adf6d0a0a19a4086808680010000030ff00140004f10400000000,10.10.223.109,10.10.25.164,2152,2152,323844,1
45000024ccce4000401100000a0a230f0a0aa603086808680010000030ff00140003a6ff00000000,10.10.35.15,10.10.166.3,2152,2152,239359,1
4500002435094000401100000a0ad15d0a0a5c4c086808680010000030ff0014000be7d700000000,10.10.209.93,10.10.92.76,2152,2152,780247,1
45000024dd664000401100000a0ab4cb0a0a2728086808680010000030ff00140007c6f500000000,10.10.180.203,10.10.39.40,2152,2152,509685,1
45000024eb294000401100000a0a06690a0a915a086808680010000030ff0014000b26db00000000,10.10.6.105,10.10.145.90,2152,2152,730843,1
45000024953b4000401100000a0a86fb0a0a4d3f086808680010000030ff00140005b33b00000000,10.10.134.251,10.10.77.63,2152,2152,373563,1
450000243af24000401100000a0a79dd0a0a45af086808680010000030ff001400091bee00000000,10.10.121.221,10.10.69.175,2152,2152,596974,1
45000024047b4000401100000a0aa6b60a0adfb1086808680010000030ff0014000ab56100000000,10.10.166.182,10.10.223.177,2152,2152,701793,1
45000024da7f4000401100000a0a985e0a0a3d7b086808680010000030ff0014000e3d3c00000000,10.10.152.94,10.10.61.123,2152,2152,933180,1
4500002455004000401100000a0a16440a0a33f3086808680010000030ff001400091f3100000000,10.10.22.68,10.10.51.243,2152,2152,597809,1
45000024a57e4000401100000a0a9dad0a0a41c8086808680010000030ff0014000b32ed00000000,10.10.157.173,10.10.65.200,2152,2152,733933,1
45000024a9504000401100000a0a09c30a0aa0f3086808680010000030ff0014000a8a3f00000000,10.10.9.195,10.10.160.243,2152,2152,690751,1
450000244fe04000401100000a0a16b80a0a948c086808680010000030ff00140002ed7400000000,10.10.22.184,10.10.148.140,2152,2152,191860,1
4500002451734000401100000a0a277f0a0aa060086808680010000030ff0014000fb57b00000000,10.10.39.127,10.10.160.96,2152,2152,1029499,1
45000024f8c04000401100000a0a81aa0a0a1fc3086808680010000030ff0014000f897700000000,10.10.129.170,10.10.31.195,2152,2152,1018231,1
45000024c6124000401100000a0a9ff00a0a9fd2086808680010000030ff00140006789f00000000,10.10.159.240,10.10.159.210,2152,2152,424095,1
4500002482cc4000401100000a0a5dd90a0a99f5086808680010000030ff001400093bd200000000,10.10.93.217,10.10.153.245,2152,2152,605138,1
4500002470134000401100000a0a8c0f0a0a9d22086808680010000030ff00140009cfcf00000000,10.10.140.15,10.10.157.34,2152,2152,643023,1
450000248fea4000401100000a0af0320a0aa89d086808680010000030ff00140003888200000000,10.10.240.50,10.10.168.157,2152,2152,231554,1
450000249c2d4000401100000a0aec610a0a1309086808680010000030ff001400090d5400000000,10.10.236.97,10.10.19.9,2152,2152,593236,1
45000024e4a14000401100000a0a00590a0a02e3086808680010000030ff0014000b84e200000000,10.10.0.89,10.10.2.227,2152,2152,754914,1
4500002449a54000401100000a0acf550a0a8c16086808680010000030ff0014000b133900000000,10.10.207.85,10.10.140.22,2152,2152,725817,1
4500002448964000401100000a0afaa80a0af86d086808680010000030ff00140000f00200000000,10.10.250.168,10.10.248.109,2152,2152,61442,1
4500002441c74000401100000a0ab4830a0a01f5086808680010000030ff00140008e34000000000,10.10.180.131,10.10.1.245,2152,2152,582464,1
450000243ac84000401100000a0a76a10a0a5e1b086808680010000030ff00140004fdc500000000,10.10.118.161,10.10.94.27,2152,2152,327109,1
45000024a5664000401100000a0ab1340a0a521b086808680010000030ff0014000a2d9e00000000,10.10.177.52,10.10.82.27,2152,2152,667038,1
4500002425244000401100000a0a1a7c0a0a6903086808680010000030ff0014000e143200000000,10.10.26.124,10.10.105.3,2152,2152,922674,1
450000246e624000401100000a0a0b2e0a0ae12c086808680010000030ff0014000f580400000000,10.10.11.46,10.10.225.44,2152,2152,1005572,1
45000024b9074000401100000a0a64d20a0a181c086808680010000030ff00140001cead00000000,10.10.100.210,10.10.24.28,2152,2152,118445,1
45000024f9f74000401100000a0a443c0a0a5463086808680010000030ff001400096f2d00000000,10.10.68.60,10.10.84.99,2152,2152,618285,1
45000024a3104000401100000a0a60f30a0a1a94086808680010000030ff001400076f4e00000000,10.10.96.243,10.10.26.148,2152,2152,487246,1
45000024cb664000401100000a0ab1f80a0ab967086808680010000030ff00140002ad9d00000000,10.10.177.248,10.10.185.103,2152,2152,175517,1
450000248e6d4000401100000a0ac01e0a0a1b1b086808680010000030ff0014000cf45c00000000,10.10.192.30,10.10.27.27,2152,2152,848988,1
4500002404094000401100000a0aca710a0afe1d086808680010000030ff0014000a659600000000,10.10.202.113,10.10.254.29,2152,2152,681366,1
45000024db3d4000401100000a0a1e320a0ad234086808680010000030ff00140008019600000000,10.10.30.50,10.10.210.52,2152,2152,524694,1
450000242dd84000401100000a0ad1ef0a0af4f9086808680010000030ff00140008bfa500000000,10.10.209.239,10.10.244.249,2152,2152,573349,1
4500002481d14000401100000a0a762f0a0a6702086808680010000030ff0014000e81c000000000,10.10.118.47,10.10.103.2,2152,2152,950720,1
45000024e5854000401100000a0a4e9c0a0aca70086808680010000030ff0014000c376800000000,10.10.78.156,10.10.202.112,2152,2152,800616,1
450000246db94000401100000a0a0b010a0afaaf086808680010000030ff0014000a8e9f00000000,10.10.11.1,10.10.250.175,2152,2152,691871,1
45000024adf74000401100000a0ac5c20a0afd33086808680010000030ff0014000d271300000000,10.10.197.194,10.10.253.51,2152,2152,861971,1
4500002473c64000401100000a0acaa30a0a52e6086808680010000030ff0014000cb87100000000,10.10.202.163,10.10.82.230,2152,2152,833649,1
45000024ffa04000401100000a0a09770a0a5c14086808680010000030ff001400086b8e00000000,10.10.9.119,10.10.92.20,2152,2152,551822,1
45000024fe604000401100000a0a37850a0ae421086808680010000030ff0014000d93d500000000,10.10.55.133,10.10.228.33,2152,2152,889813,1
450000244a754000401100000a0aacdf0a0a6358086808680010000030ff0014000ad97e00000000,10.10.172.223,10.10.99.88,2152,2152,711038,1
4500002423a64000401100000a0a9a130a0ae420086808680010000030ff00140005963900000000,10.10.154.19,10.10.228.32,2152,2152,366137,1
4500002499834000401100000a0a235f0a0a2e92086808680010000030ff00140009eb2700000000,10.10.35.95,10.10.46.146,2152,2152,650023,1
45000024d96c4000401100000a0a71ed0a0a47d3086808680010000030ff0014000dadc700000000,10.10.113.237,10.10.71.211,2152,2152,896455,1
4500002448e14000401100000a0ace7b0a0a6a0c086808680010000030ff00140004073b00000000,10.10.206.123,10.10.106.12,2152,2152,263995,1
4500002496124000401100000a0a58920a0a6b9f086808680010000030ff00140002fa9900000000,10.10.88.146,10.10.107.159,2152,2152,195225,1
45000024242c4000401100000a0ac7730a0ae546086808680010000030ff00140006fe3300000000,10.10.199.115,10.10.229.70,2152,2152,458291,1
45000024119f4000401100000a0ae1a70a0a2d0c086808680010000030ff00140003c2c300000000,10.10.225.167,10.10.45.12,2152,2152,246467,1
45000024744c4000401100000a0a35560a0a7938086808680010000030ff0014000a679100000000,10.10.53.86,10.10.121.56,2152,2152,681873,1
45000024b81a4000401100000a0a13470a0a282f086808680010000030ff00140001f83500000000,10.10.19.71,10.10.40.47,2152,2152,129077,1
45000024ba574000401100000a0a5d6b0a0a34d8086808680010000030ff00140000e1f000000000,10.10.93.107,10.10.52.216,2152,2152,57840,1
45000024ae024000401100000a0a81b70a0a8395086808680010000030ff0014000628a100000000,10.10.129.183,10.10.131.149,2152,2152,403617,1
450000243b614000401100000a0ad5f80a0a28de086808680010000030ff00140005ed2300000000,10.10.213.248,10.10.40.222,2152,2152,388387,1
450000247ec84000401100000a0aca740a0ab27e086808680010000030ff0014000d277c00000000,10.10.202.116,10.10.178.126,2152,2152,862076,1
45000024071d4000401100000a0a225a0a0a6a67086808680010000030ff0014000e5cd400000000,10.10.34.90,10.10.106.103,2152,2152,941268,1
450000245d924000401100000a0ace530a0af935086808680010000030ff00140004657400000000,10.10.206.83,10.10.249.53,2152,2152,288116,1
4500002405be4000401100000a0ad8480a0a6aeb086808680010000030ff0014000f189a00000000,10.10.216.72,10.10.106.235,2152,2152,989338,1
45000024ce1a4000401100000a0abc230a0a6407086808680010000030ff0014000f2f0600000000,10.10.188.35,10.10.100.7,2152,2152,995078,1
4500002435184000401100000a0a0efe0a0a6a12086808680010000030ff0014000ab57f00000000,10.10.14.254,10.10.106.18,2152,2152,701823,1
45000024c87a4000401100000a0ab4ce0a0a2934086808680010000030ff0014000b804000000000,10.10.180.206,10.10.41.52,2152,2152,753728,1
45000024ee064000401100000a0a04180a0a0d09086808680010000030ff0014000557db00000000,10.10.4.24,10.10.13.9,2152,2152,350171,1
450000246d3f4000401100000a0a7cdf0a0a83e3086808680010000030ff0014000edb0800000000,10.10.124.223,10.10.131.227,2152,2152,973576,1
450000243b604000401100000a0a7fd50a0a9c38086808680010000030ff0014000efb8000000000,10.10.127.213,10.10.156.56,2152,2152,981888,1
45000024bedf4000401100000a0a70750a0ad2ce086808680010000030ff0014000a78bf00000000,10.10.112.117,10.10.210.206,2152,2152,686271,1
450000246cf54000401100000a0a7ea60a0a5fad086808680010000030ff0014000ee60b00000000,10.10.126.166,10.10.95.173,2152,2152,976395,1
4500002481754000401100000a0a5f750a0a714f086808680010000030ff001400000a8200000000,10.10.95.117,10.10.113.79,2152,2152,2690,1
45000024c5684000401100000a0a1cce0a0a55e8086808680010000030ff00140007097800000000,10.10.28.206,10.10.85.232,2152,2152,461176,1
450000241a794000401100000a0a17450a0a6dba086808680010000030ff0014000ffe2c00000000,10.10.23.69,10.10.109.186,2152,2152,1048108,1
45000024b7094000401100000a0a1f980a0aa011086808680010000030ff0014000eb91600000000,10.10.31.152,10.10.160.17,2152,2152,964886,1
45000024ffc14000401100000a0a25e50a0a7fd8086808680010000030ff0014000b1fcd00000000,10.10.37.229,10.10.127.216,2152,2152,729037,1
450000246f124000401100000a0affbf0a0a0f2e086808680010000030ff0014000da21b00000000,10.10.255.191,10.10.15.46,2152,2152,893467,1
45000024826d4000401100000a0a0ab20a0a439f086808680010000030ff001400048b2b00000000,10.10.10.178,10.10.67.159,2152,2152,297771,1
4500002452054000401100000a0a8da50a0a940d086808680010000030ff0014000e13bd00000000,10.10.141.165,10.10.148.13,2152,2152,922557,1
4500002418074000401100000a0a88700a0a1dbc086808680010000030ff0014000f5caa00000000,10.10.136.112,10.10.29.188,2152,2152,1006762,1
45000024b11e4000401100000a0a86900a0ae4cd086808680010000030ff00140008d6c300000000,10.10.134.144,10.10.228.205,2152,2152,579267,1
4500002446674000401100000a0a3e7b0a0a3fb3086808680010000030ff0014000e6e4700000000,10.10.62.123,10.10.63.179,2152,2152,945735,1
45000024acf14000401100000a0a8d7c0a0a21ee086808680010000030ff001400096b8400000000,10.10.141.124,10.10.33.238,2152,2152,617348,1
4500002446404000401100000a0ac1490a0a8ad5086808680010000030ff00140004f06600000000,10.10.193.73,10.10.138.213,2152,2152,323686,1
450000245b3d4000401100000a0a14f90a0a7e73086808680010000030ff0014000789e000000000,10.10.20.249,10.10.126.115,2152,2152,494048,1
450000245dc04000401100000a0a1b810a0a46bf086808680010000030ff001400094d4500000000,10.10.27.129,10.10.70.191,2152,2152,609605,1
450000242f7b4000401100000a0a6c9d0a0a795a086808680010000030ff0014000a973100000000,10.10.108.157,10.10.121.90,2152,2152,694065,1
4500002413354000401100000a0a75f00a0a9ad9086808680010000030ff00140004c2ab00000000,10.10.117.240,10.10.154.217,2152,2152,311979,1
4500002427a94000401100000a0aee570a0a3cac086808680010000030ff001400063d0400000000,10.10.238.87,10.10.60.172,2152,2152,408836,1
45000024e2764000401100000a0afd2b0a0a3a37086808680010000030ff0014000210ca00000000,10.10.253.43,10.10.58.55,2152,2152,135370,1
450000243f7f4000401100000a0a0bbb0a0ab8fb086808680010000030ff001400063d6400000000,10.10.11.187,10.10.184.251,2152,2152,408932,1
45000024b15e4000401100000a0aa2520a0a1a0e086808680010000030ff00140002d11500000000,10.10.162.82,10.10.26.14,2152,2152,184597,1
45000024faad4000401100000a0a7b300a0a5b10086808680010000030ff0014000d2f3d00000000,10.10.123.48,10.10.91.16,2152,2152,864061,1
4500002453104000401100000a0a2bb90a0a6d77086808680010000030ff0014000e2ace00000000,10.10.43.185,10.10.109.119,2152,2152,928462,1
45000024f4814000401100000a0a90d60a0a0343086808680010000030ff0014000f6f0400000000,10.10.144.214,10.10.3.67,2152,2152,1011460,1
450000243f4f4000401100000a0a0fe50a0af408086808680010000030ff0014000f95a200000000,10.10.15.229,10.10.244.8,2152,2152,1021346,1
4500002474014000401100000a0ab6800a0a35bb086808680010000030ff001400038cc200000000,10.10.182.128,10.10.53.187,2152,2152,232642,1
45000024d6ad4000401100000a0a97670a0af4a5086808680010000030ff0014000fce2b00000000,10.10.151.103,10.10.244.165,2152,2152,1035819,1
4500002438f74000401100000a0a9f580a0ac73b086808680010000030ff00140002f57d00000000,10.10.159.88,10.10.199.59,2152,2152,193917,1
450000246a084000401100000a0af4050a0aed19086808680010000030ff00140006458c00000000,10.10.244.5,10.10.237.25,2152,2152,411020,1
45000024c0de4000401100000a0a11d70a0a4f40086808680010000030ff00140003772400000000,10.10.17.215,10.10.79.64,2152,2152,227108,1
4500002446414000401100000a0a370a0a0a8abc086808680010000030ff0014000bef5800000000,10.10.55.10,10.10.138.188,2152,2152,782168,1
450000248e904000401100000a0a33760a0a2913086808680010000030ff001400024c1700000000,10.10.51.118,10.10.41.19,2152,2152,150551,1
4500002495dd4000401100000a0a3d660a0a52f4086808680010000030ff00140001986a00000000,10.10.61.102,10.10.82.244,2152,2152,104554,1
